Epoch,Text_id_setup_0502,Text_id_setup_0503
1616773277,29.9632,66.1741
1616773307,29.9632,66.1741
1616773337,29.9632,66.1741
1616773367,29.9632,66.1741
1616773397,29.9632,66.1741
1616773427,29.9632,66.1741
1616773457,29.9632,66.1741
1616773487,29.9632,66.1741
1616773517,29.9632,66.1741
1616773547,29.9524,66.052
1616773577,29.9632,65.9986
1616773607,29.9632,65.9986
1616773637,29.9632,65.9986
1616773667,29.9632,65.9986
1616773697,29.9632,65.9986
1616773727,29.9632,65.9986
1616773757,29.9632,65.9986
1616773787,29.9632,65.9986
1616773817,29.9632,65.9986
1616773847,29.9632,65.9986
1616773877,29.9632,65.9986
1616773907,29.9632,65.9986
1616773937,29.9632,65.9986
1616773967,29.9632,65.9986
1616773997,29.9632,65.9986
1616774027,29.9632,65.9986
1616774057,29.9632,65.9986
1616774087,29.9632,65.9986
1616774117,29.9632,65.9986
1616774147,29.9632,65.9986
1616774177,29.9417,65.682
1616774207,29.931,65.5561
1616774237,29.931,65.5561
1616774267,29.931,65.5561
1616774297,29.931,65.5561
1616774327,29.9256,65.7773
1616774357,29.9202,66.0901
1616774387,29.9202,66.0901
1616774417,29.9202,66.0901
1616774447,29.9202,66.0901
1616774477,29.9202,66.0901
1616774507,29.9202,66.0901
1616774537,29.9202,66.0901
1616774567,29.9202,66.0901
1616774597,29.9202,66.0901
1616774627,29.9202,66.0901
1616774657,29.9202,66.0901
1616774687,29.9202,66.0901
1616774717,29.9202,66.0901
1616774747,29.9202,66.0901
1616774777,29.9202,66.0901
1616774807,29.9202,66.0901
1616774837,29.9202,66.0901
1616774867,29.9202,66.0901
1616774897,29.9202,66.0901
1616774927,29.9202,66.0901
1616774957,29.9202,66.0901
1616774987,29.9202,66.0901
1616775017,29.9202,66.0901
1616775047,29.9202,66.0901
1616775077,29.9202,66.0901
1616775107,29.9202,66.0901
1616775137,29.9202,66.0901
1616775167,29.9202,66.0901
1616775197,29.9202,66.0901
1616775227,29.9202,66.0901
1616775257,29.8988,66.0634
1616775287,29.8881,66.0139
1616775317,29.8881,66.0139
1616775347,29.8881,66.0139
1616775377,29.8881,66.0139
1616775407,29.8881,66.0139
1616775437,29.8881,66.0139
1616775467,29.8881,66.0139
1616775497,29.8881,66.0139
1616775527,29.8881,66.0139
1616775557,29.8881,66.0139
1616775587,29.8881,66.0139
1616775617,29.8881,66.0139
1616775647,29.8881,66.0139
1616775677,29.8881,66.0139
1616775707,29.8881,66.0139
1616775737,29.8881,66.0139
1616775767,29.8881,66.0139
1616775797,29.8881,66.0139
1616775827,29.8881,66.0139
1616775857,29.8881,66.0139
1616775887,29.8881,66.0139
1616775917,29.8881,66.0139
1616775947,29.8881,66.0139
1616775977,29.8881,66.0139
1616776007,29.8881,66.0139
1616776037,29.8881,66.0139
1616776067,29.8881,66.0139
1616776097,29.8881,66.0139
1616776127,29.8881,66.0139
1616776157,29.8881,66.0139
1616776187,29.8881,66.0139
1616776217,29.8881,66.0139
1616776247,29.8881,66.0139
1616776277,29.8881,66.0139
1616776307,29.8881,66.0139
1616776337,29.8881,66.0139
1616776367,29.8881,66.0139
1616776397,29.8881,66.0139
1616776427,29.8881,66.0139
1616776457,29.8881,66.0139
1616776487,29.8881,66.0139
1616776517,29.8881,66.0139
1616776547,29.8881,66.0139
1616776577,29.8881,66.0139
1616776607,29.8881,66.0139
1616776637,29.8881,66.0139
1616776667,29.8452,65.1517
1616776697,29.8559,65.1441
1616776727,29.8559,65.1441
1616776757,29.8559,65.1441
1616776787,29.8559,65.1441
1616776817,29.8559,65.1441
1616776847,29.8559,65.1441
1616776877,29.8559,65.1441
1616776907,29.8559,65.1441
1616776937,29.8559,65.1441
1616776967,29.8559,65.1441
1616776997,29.8559,65.1441
1616777027,29.8559,65.1441
1616777057,29.8559,65.1441
1616777087,29.813,64.9152
1616777117,29.8237,64.8694
1616777147,29.8237,64.8694
1616777177,29.8237,64.8694
1616777207,29.8237,64.8694
1616777237,29.8237,64.8694
1616777267,29.8237,64.8694
1616777297,29.8237,64.8694
1616777327,29.8237,64.8694
1616777357,29.8237,64.8694
1616777387,29.8237,64.8694
1616777417,29.8237,64.8694
1616777447,29.8237,64.8694
1616777477,29.8237,64.8694
1616777507,29.8237,64.8694
1616777537,29.8237,64.8694
1616777567,29.8237,64.8694
1616777597,29.8237,64.8694
1616777627,29.8237,64.8694
1616777657,29.8237,64.8694
1616777687,29.8237,64.8694
1616777717,29.8237,64.8694
1616777747,29.8237,64.8694
1616777777,29.8237,64.8694
1616777807,29.8237,64.8694
1616777837,29.8237,64.8694
1616777867,29.8237,64.8694
1616777897,29.8237,64.8694
1616777927,29.8237,64.8694
1616777957,29.8237,64.8694
1616777987,29.8237,64.8694
1616778017,29.8237,64.8694
1616778047,29.8237,64.8694
1616778077,29.8237,64.8694
1616778107,29.8237,64.8694
1616778137,29.8237,64.8694
1616778167,29.8237,64.8694
1616778197,29.8237,64.8694
1616778227,29.8237,64.8694
1616778257,29.8237,64.8694
1616778287,29.8237,64.8694
1616778317,29.8237,64.8694
1616778347,29.8237,64.8694
1616778377,29.8237,64.8694
1616778407,29.8237,64.8694
1616778437,29.8237,64.8694
1616778467,29.8237,64.8694
1616778497,29.8237,64.8694
1616778527,29.8237,64.8694
1616778557,29.8237,64.8694
1616778587,29.8237,64.8694
1616778617,29.8237,64.8694
1616778647,29.8237,64.8694
1616778677,29.8237,64.8694
1616778707,29.8237,64.8694
1616778737,29.8237,64.8694
1616778767,29.6843,64.5566
1616778797,29.695,64.5338
1616778827,29.695,64.5338
1616778857,29.695,64.5338
1616778887,29.6736,65.0068
1616778917,29.6843,64.961
1616778947,29.6843,64.961
1616778977,29.6843,64.961
1616779007,29.6843,64.961
1616779037,29.6843,64.961
1616779067,29.6843,64.961
1616779097,29.6843,64.961
1616779127,29.6843,64.961
1616779157,29.6628,64.9877
1616779187,29.6521,65.0068
1616779217,29.6521,65.0068
1616779247,29.6521,65.0068
1616779277,29.6521,65.0068
1616779307,29.6521,65.0068
1616779337,29.6521,65.0068
1616779367,29.6521,65.0068
1616779397,29.6521,65.0068
1616779427,29.6521,65.0068
1616779457,29.6521,65.0068
1616779487,29.6521,65.0068
1616779517,29.6521,65.0068
1616779547,29.6521,65.0068
1616779577,29.6521,65.0068
1616779607,29.6521,65.0068
1616779637,29.6521,65.0068
1616779667,29.6521,65.0068
1616779697,29.6521,65.0068
1616779727,29.6521,65.0068
1616779757,29.6521,65.0068
1616779787,29.6521,65.0068
1616779817,29.6521,65.0068
1616779847,29.6521,65.0068
1616779877,29.6521,65.0068
1616779907,29.6521,65.0068
1616779937,29.6521,65.0068
1616779967,29.6521,65.0068
1616779997,29.6521,65.0068
1616780027,29.6521,65.0068
1616780057,29.6521,65.0068
1616780087,29.6521,65.0068
1616780117,29.6521,65.0068
1616780147,29.6521,65.0068
1616780177,29.6521,64.2362
1616780207,29.6414,64.2133
1616780237,29.6414,64.2133
1616780267,29.6414,64.2133
1616780297,29.6414,64.2133
1616780327,29.6414,64.2133
1616780357,29.6414,64.2133
1616780387,29.6414,64.2133
1616780417,29.6414,64.2133
1616780447,29.6414,64.2133
1616780477,29.6414,64.2133
1616780507,29.6414,64.2133
1616780537,29.6414,64.2133
1616780567,29.6414,64.2133
1616780597,29.6414,64.2133
1616780627,29.6414,64.2133
1616780657,29.6414,64.2133
1616780687,29.6414,64.2133
1616780717,29.6414,64.2133
1616780747,29.6414,64.2133
1616780777,29.6414,64.2133
1616780807,29.6414,64.2133
1616780837,29.6414,64.2133
1616780867,29.6414,64.2133
1616780897,29.6414,64.2133
1616780927,29.6414,64.2133
1616780957,29.6414,64.2133
1616780987,29.6414,64.2133
1616781017,29.6414,64.2133
1616781047,29.6521,63.8929
1616781077,29.6628,63.5267
1616781107,29.6628,63.5267
1616781137,29.6628,63.5267
1616781167,29.6628,63.5267
1616781197,29.6628,63.5267
1616781227,29.6628,63.5267
1616781257,29.6789,63.5648
1616781287,29.6736,63.6335
1616781317,29.6736,63.6335
1616781347,29.6736,63.6335
1616781377,29.6736,63.6335
1616781407,29.6736,63.6335
1616781437,29.6736,63.6335
1616781467,29.6736,63.6335
1616781497,29.6736,63.6335
1616781527,29.6736,63.6335
1616781557,29.6736,63.6335
1616781587,29.6736,63.6335
1616781617,29.6736,63.6335
1616781647,29.6736,63.6335
1616781677,29.6736,63.6335
1616781707,29.6736,63.6335
1616781737,29.6736,63.6335
1616781767,29.6736,63.6335
1616781797,29.6736,63.6335
1616781827,29.6736,63.6335
1616781857,29.6736,63.6335
1616781887,29.6736,63.6335
1616781917,29.6736,63.6335
1616781947,29.6736,63.6335
1616781977,29.6736,63.6335
1616782007,29.6736,63.6335
1616782037,29.6736,63.6335
1616782067,29.6736,63.6335
1616782097,29.6736,63.6335
1616782127,29.6736,63.6335
1616782157,29.6736,63.6335
1616782187,29.6736,63.6335
1616782217,29.6736,63.6335
1616782247,29.6736,63.6335
1616782277,29.6736,63.6335
1616782307,29.6736,63.6335
1616782337,29.6736,63.6335
1616782367,29.6736,63.6335
1616782397,29.6736,63.6335
1616782427,29.6736,63.6335
1616782457,29.6736,63.6335
1616782487,29.6736,63.6335
1616782517,29.6736,63.6335
1616782547,29.6736,63.6335
1616782577,29.6736,63.6335
1616782607,29.6736,63.6335
1616782637,29.6736,63.6335
1616782667,29.6736,63.6335
1616782697,29.6736,63.6335
1616782727,29.6736,63.6335
1616782757,29.6736,63.6335
1616782787,29.6736,63.6335
1616782817,29.6736,63.6335
1616782847,29.6736,63.6335
1616782877,29.6736,63.6335
1616782907,29.6736,63.6335
1616782937,29.6736,63.6335
1616782967,29.6736,63.6335
1616782997,29.6736,63.6335
1616783027,29.6736,63.6335
1616783057,29.6736,63.6335
1616783087,29.6736,63.6335
1616783117,29.6736,63.6335
1616783147,29.6736,63.6335
1616783177,29.6736,63.6335
1616783207,29.6736,63.6335
1616783237,29.6736,63.6335
1616783267,29.6736,63.6335
1616783297,29.6736,63.6335
1616783327,29.6736,63.6335
1616783357,29.6736,63.6335
1616783387,29.6736,63.6335
1616783417,29.6736,63.6335
1616783447,29.6736,63.6335
1616783477,29.6736,63.6335
1616783507,29.6736,63.6335
1616783537,29.6736,63.6335
1616783567,29.6736,63.6335
1616783597,29.6736,63.6335
1616783627,29.6736,63.6335
1616783657,29.6736,63.6335
1616783687,29.6736,63.6335
1616783717,29.6736,63.6335
1616783747,29.6736,63.6335
1616783777,29.6736,63.6335
1616783807,29.6736,63.6335
1616783837,29.6736,63.6335
1616783867,29.6736,63.6335
1616783897,29.6736,63.6335
1616783927,29.6736,63.6335
1616783957,29.6736,63.6335
1616783987,29.6736,63.6335
1616784017,29.6736,63.6335
1616784047,29.6736,63.6335
1616784077,29.6736,63.6335
1616784107,29.6736,63.6335
1616784137,29.6736,63.6335
1616784167,29.6736,63.6335
1616784197,29.6736,63.6335
1616784227,29.6736,63.6335
1616784257,29.6736,63.6335
1616784287,29.6736,63.6335
1616784317,29.6736,63.6335
1616784347,29.6736,63.6335
1616784377,29.5234,64.3583
1616784407,29.5341,64.3201
1616784437,29.5341,64.3201
1616784467,29.5341,64.3201
1616784497,29.5341,64.3201
1616784527,29.5341,64.3201
1616784557,29.5341,64.3201
1616784587,29.5341,64.3201
1616784617,29.5234,64.4041
1616784647,29.5234,64.4269
1616784677,29.5234,64.4269
1616784707,29.5234,64.4269
1616784737,29.5234,64.4269
1616784767,29.5234,64.4269
1616784797,29.5234,64.4269
1616784827,29.5234,64.4803
1616784857,29.5234,64.4803
1616784887,29.5234,64.4803
1616784917,29.5234,64.4803
1616784947,29.5234,64.4803
1616784977,29.5234,64.4803
1616785007,29.5234,64.4803
1616785037,29.5234,64.4803
1616785067,29.5234,64.4803
1616785097,29.5234,64.4803
1616785127,29.5234,64.4803
1616785157,29.5234,64.4803
1616785187,29.5234,64.4803
1616785217,29.5234,64.4803
1616785247,29.5234,64.4803
1616785277,29.5234,64.4803
1616785307,29.5234,64.4803
1616785337,29.5234,64.4803
1616785367,29.5234,64.4803
1616785397,29.5234,64.4803
1616785427,29.5234,64.4803
1616785457,29.5234,64.4803
1616785487,29.5234,64.4803
1616785517,29.5234,64.4803
1616785547,29.5234,64.4803
1616785577,29.5234,64.4803
1616785607,29.5234,64.4803
1616785637,29.5234,64.4803
1616785667,29.5234,64.4803
1616785697,29.5234,64.4803
1616785727,29.5234,64.4803
1616785757,29.5234,64.4803
1616785787,29.4966,64.6787
1616785817,29.4805,64.8618
1616785847,29.4805,64.8618
1616785877,29.4805,64.8618
1616785907,29.4805,64.8618
1616785937,29.4805,64.8618
1616785967,29.4805,64.8618
1616785997,29.4805,64.8618
1616786027,29.4805,64.8618
1616786057,29.4805,64.8618
1616786087,29.4805,64.8618
1616786117,29.4805,64.8618
1616786147,29.4805,64.8618
1616786177,29.4805,64.8618
1616786207,29.4805,64.8618
1616786237,29.4805,64.8618
1616786267,29.4805,64.8618
1616786297,29.4805,64.8618
1616786327,29.4805,64.8618
1616786357,29.4805,64.8618
1616786387,29.4805,64.8618
1616786417,29.4805,64.8618
1616786447,29.4805,64.8618
1616786477,29.4805,64.8618
1616786507,29.4805,64.8618
1616786537,29.4805,64.8618
1616786567,29.4805,64.8618
1616786597,29.4805,64.8618
1616786627,29.4805,64.8618
1616786657,29.4805,64.8618
1616786687,29.4805,64.8618
1616786717,29.4805,64.8618
1616786747,29.4805,64.8618
1616786777,29.4805,64.8618
1616786807,29.4805,64.8618
1616786837,29.4805,64.8618
1616786867,29.4805,64.8618
1616786897,29.4805,64.8618
1616786927,29.4805,64.8618
1616786957,29.4805,64.8618
1616786987,29.4805,64.8618
1616787017,29.4805,64.8618
1616787047,29.4805,64.8618
1616787077,29.4805,64.8618
1616787107,29.4805,64.8618
1616787137,29.4805,64.8618
1616787167,29.4805,64.8618
1616787197,29.4805,64.8618
1616787227,29.4805,64.8618
1616787257,29.4805,64.8618
1616787287,29.4805,64.8618
1616787317,29.4805,64.8618
1616787347,29.4805,64.8618
1616787377,29.4805,64.8618
1616787407,29.4805,64.8618
1616787437,29.4805,64.8618
1616787467,29.4805,64.8618
1616787497,29.4805,64.8618
1616787527,29.4537,64.919
1616787557,29.4376,64.9763
1616787587,29.4376,64.9763
1616787617,29.4376,64.9763
1616787647,29.4376,64.9763
1616787677,29.4376,64.9763
1616787707,29.4376,64.9763
1616787737,29.4376,64.9763
1616787767,29.4376,64.9763
1616787797,29.4376,64.9763
1616787827,29.4376,64.9763
1616787857,29.4376,64.9763
1616787887,29.4376,64.9763
1616787917,29.4376,64.9763
1616787947,29.4376,64.9763
1616787977,29.4376,64.9763
1616788007,29.4376,64.9763
1616788037,29.4376,64.9763
1616788067,29.4376,64.9763
1616788097,29.4376,64.9763
1616788127,29.4376,64.9763
1616788157,29.4376,64.9763
1616788187,29.4376,64.9763
1616788217,29.4376,64.9763
1616788247,29.4376,64.9763
1616788277,29.4376,64.9763
1616788307,29.4376,64.9763
1616788337,29.4376,64.9763
1616788367,29.4376,64.9763
1616788397,29.4376,64.9763
1616788427,29.4376,64.9763
1616788457,29.4376,64.9763
1616788487,29.4376,64.9763
1616788517,29.4376,64.9763
1616788547,29.4376,64.9763
1616788577,29.4376,64.9763
1616788607,29.4376,64.9763
1616788637,29.4376,64.9763
1616788667,29.4376,64.9763
1616788697,29.4376,64.9763
1616788727,29.4376,64.9763
1616788757,29.4376,64.9763
1616788787,29.4376,64.9763
1616788817,29.4376,64.9763
1616788847,29.4376,64.9763
1616788877,29.4376,64.9763
1616788907,29.4376,64.9763
1616788937,29.4376,64.9763
1616788967,29.4376,64.9763
1616788997,29.4376,64.9763
1616789027,29.4376,64.9763
1616789057,29.4376,64.9763
1616789087,29.4376,64.9763
1616789117,29.4376,64.9763
1616789147,29.4376,64.9763
1616789177,29.4376,64.9763
1616789207,29.4376,64.9763
1616789237,29.4376,64.9763
1616789267,29.4376,64.9763
1616789297,29.4376,64.9763
1616789327,29.4376,64.9763
1616789357,29.4376,64.9763
1616789387,29.4376,64.9763
1616789417,29.4376,64.9763
1616789447,29.4376,64.9763
1616789477,29.4376,64.9763
1616789507,29.4376,64.9763
1616789537,29.4376,64.9763
1616789567,29.4376,64.9763
1616789597,29.4376,64.9763
1616789627,29.4376,64.9763
1616789657,29.4376,64.9763
1616789687,29.4376,64.9763
1616789717,29.4376,64.9763
1616789747,29.4376,64.9763
1616789777,29.4376,64.9763
1616789807,29.4376,64.9763
1616789837,29.4376,66.998
1616789867,29.4376,66.998
1616789897,29.4376,66.998
1616789927,29.4376,66.998
1616789957,29.4376,66.998
1616789987,29.4376,66.998
1616790017,29.4376,66.998
1616790047,29.4376,66.998
1616790077,29.4376,66.998
1616790107,29.4376,66.998
1616790137,29.4376,66.998
1616790167,29.4376,66.998
1616790197,29.4376,66.998
1616790227,29.4376,66.998
1616790257,29.4376,66.998
1616790287,29.4376,66.998
1616790317,29.4376,66.998
1616790347,29.4376,66.998
1616790377,29.4376,66.998
1616790407,29.4376,66.998
1616790437,29.4376,66.998
1616790467,29.4376,66.998
1616790497,29.4376,66.998
1616790527,29.4376,66.998
1616790557,29.4376,66.998
1616790587,29.4376,66.998
1616790617,29.4376,66.998
1616790647,29.4376,66.998
1616790677,29.4376,66.998
1616790707,29.4376,66.998
1616790737,29.4376,66.998
1616790767,29.4376,66.998
1616790797,29.4376,66.998
1616790827,29.4376,66.998
1616790857,29.4376,66.998
1616790887,29.4376,66.998
1616790917,29.4376,66.998
1616790947,29.4376,66.998
1616790977,29.4376,66.998
1616791007,29.4376,66.998
1616791037,29.3411,67.6465
1616791067,29.3518,67.6313
1616791097,29.3518,67.6313
1616791127,29.3518,67.6313
1616791157,29.3518,67.6313
1616791187,29.3304,67.6465
1616791217,29.3411,67.6313
1616791247,29.3411,67.6313
1616791277,29.3411,67.6313
1616791307,29.3411,67.6313
1616791337,29.3411,67.6313
1616791367,29.3411,67.6313
1616791397,29.3411,67.6313
1616791427,29.3411,67.6313
1616791457,29.3411,67.6313
1616791487,29.3411,67.6313
1616791517,29.3411,67.6313
1616791547,29.3411,67.6313
1616791577,29.3411,67.6313
1616791607,29.3411,67.6313
1616791637,29.3411,67.6313
1616791667,29.3411,67.6313
1616791697,29.3411,67.6313
1616791727,29.3411,67.6313
1616791757,29.3411,67.6313
1616791787,29.3411,67.6313
1616791817,29.3411,67.6313
1616791847,29.3411,67.6313
1616791877,29.3411,67.6313
1616791907,29.3411,67.6313
1616791937,29.3411,67.6313
1616791967,29.3411,67.6313
1616791997,29.3411,67.6313
1616792027,29.3411,67.6313
1616792057,29.3411,67.6313
1616792087,29.3411,67.6313
1616792117,29.3411,67.6313
1616792147,29.3411,67.6313
1616792177,29.3411,67.6313
1616792207,29.3411,67.6313
1616792237,29.3411,67.6313
1616792267,29.3411,67.6313
1616792297,29.3411,67.6313
1616792327,29.3411,67.6313
1616792357,29.3411,67.6313
1616792387,29.3411,67.6313
1616792417,29.3411,67.6313
1616792447,29.3411,67.6313
1616792477,29.3411,67.6313
1616792507,29.3411,67.6313
1616792537,29.2982,67.7305
1616792567,29.3196,67.7228
1616792597,29.3196,67.7228
1616792627,29.3196,67.7228
1616792657,29.3196,67.7228
1616792687,29.3196,67.7228
1616792717,29.3196,67.7228
1616792747,29.3196,67.7228
1616792777,29.3196,67.7228
1616792807,29.3196,67.7228
1616792837,29.3196,67.7228
1616792867,29.3196,67.7228
1616792897,29.3196,67.7228
1616792927,29.3196,67.7228
1616792957,29.3196,67.7228
1616792987,29.3196,67.7228
1616793017,29.3196,67.7228
1616793047,29.3196,67.7228
1616793077,29.3196,67.7228
1616793107,29.3196,67.7228
1616793137,29.3196,67.7228
1616793167,29.3196,67.7228
1616793197,29.3196,67.7228
1616793227,29.3196,67.7228
1616793257,29.3196,67.7228
1616793287,29.3196,67.7228
1616793317,29.3196,67.7228
1616793347,29.3196,67.7228
1616793377,29.3196,67.7228
1616793407,29.3196,67.7228
1616793437,29.3196,67.7228
1616793467,29.3196,67.7228
1616793497,29.3196,67.7228
1616793527,29.3196,67.7228
1616793557,29.3196,67.7228
1616793587,29.3196,67.7228
1616793617,29.3196,67.7228
1616793647,29.3196,67.7228
1616793677,29.3196,67.7228
1616793707,29.3196,67.7228
1616793737,29.3196,67.7228
1616793767,29.3196,67.7228
1616793797,29.3196,67.7228
1616793827,29.3196,67.7228
1616793857,29.3196,67.7228
1616793887,29.3196,67.7228
1616793917,29.3196,67.7228
1616793947,29.3196,67.7228
1616793977,29.3196,67.7228
1616794007,29.3196,67.7228
1616794037,29.3196,67.7228
1616794067,29.3196,67.7228
1616794097,29.3196,67.7228
1616794127,29.3196,67.7228
1616794157,29.3196,67.7228
1616794187,29.3196,67.7228
1616794217,29.3196,67.7228
1616794247,29.3196,67.7228
1616794277,29.2017,67.555
1616794307,29.2124,67.5626
1616794337,29.2124,67.5626
1616794367,29.207,67.597
1616794397,29.2017,67.6618
1616794427,29.1802,67.6923
1616794457,29.1909,67.7305
1616794487,29.1909,67.7305
1616794517,29.1909,67.7305
1616794547,29.1909,67.7305
1616794577,29.1909,67.7305
1616794607,29.1909,67.7305
1616794637,29.1909,67.7305
1616794667,29.1909,67.7305
1616794697,29.1909,67.7305
1616794727,29.1909,67.7305
1616794757,29.1909,67.7305
1616794787,29.1909,67.7305
1616794817,29.1909,67.7305
1616794847,29.1909,67.7305
1616794877,29.1909,67.7305
1616794907,29.1909,67.7305
1616794937,29.1909,67.7305
1616794967,29.1909,67.7305
1616794997,29.1909,67.7305
1616795027,29.1909,67.7305
1616795057,29.1909,67.7305
1616795087,29.1909,67.7305
1616795117,29.1909,67.7305
1616795147,29.1909,67.7305
1616795177,29.1909,67.7305
1616795207,29.1909,67.7305
1616795237,29.1909,67.7305
1616795267,29.1909,67.7305
1616795297,29.1909,67.7305
1616795327,29.1909,67.7305
1616795357,29.1909,67.7305
1616795387,29.1909,67.7305
1616795417,29.0998,68.4133
1616795447,28.9979,69.1648
1616795477,28.9979,69.1648
1616795507,28.9979,69.1648
1616795537,28.9979,69.1648
1616795567,28.9979,69.1648
1616795597,28.9979,69.1648
1616795627,28.9979,69.1648
1616795657,28.9979,69.1648
1616795687,28.9979,69.1648
1616795717,28.9979,69.1648
1616795747,28.9979,69.1648
1616795777,28.9979,69.1648
1616795807,28.9979,69.1648
1616795837,28.9979,69.1648
1616795867,28.9979,69.1648
1616795897,28.9979,69.1648
1616795927,28.9979,69.1648
1616795957,28.9979,69.1648
1616795987,28.9979,69.1648
1616796017,28.9979,69.1648
1616796047,28.9979,69.1648
1616796077,28.9979,69.1648
1616796107,28.9979,69.1648
1616796137,28.9979,69.1648
1616796167,28.9979,69.1648
1616796197,28.9979,69.1648
1616796227,28.9979,69.1648
1616796257,28.9979,69.1648
1616796287,28.9979,69.1648
1616796317,28.9979,69.1648
1616796347,28.9979,69.1648
1616796377,28.9979,69.1648
1616796407,28.9979,69.1648
1616796437,28.9979,69.1648
1616796467,28.9979,69.1648
1616796497,29.0622,69.2792
1616796527,29.0622,69.3021
1616796557,29.0622,69.3021
1616796587,29.0622,69.3021
1616796617,29.0622,69.3021
1616796647,29.0622,69.3021
1616796677,29.0622,69.3021
1616796707,29.073,69.325
1616796737,29.073,69.325
1616796767,29.073,69.325
1616796797,29.073,69.325
1616796827,29.073,69.325
1616796857,29.073,69.325
1616796887,29.073,69.325
1616796917,29.073,69.325
1616796947,29.0622,69.6149
1616796977,29.0622,69.6149
1616797007,29.0622,69.6149
1616797037,29.0622,69.6149
1616797067,29.0622,69.6149
1616797097,29.0622,69.6149
1616797127,29.0622,69.6149
1616797157,29.0622,69.6149
1616797187,29.0622,69.6149
1616797217,29.0622,69.6149
1616797247,29.0622,69.6149
1616797277,29.0622,69.6683
1616797307,29.0515,69.7446
1616797337,29.0515,69.7446
1616797367,29.0515,69.7446
1616797397,29.0515,69.7446
1616797427,29.0515,69.7446
1616797457,29.0408,69.8286
1616797487,29.0622,69.8514
1616797517,29.0622,69.8514
1616797547,29.0622,69.8514
1616797577,29.0622,69.8514
1616797607,29.0622,69.8514
1616797637,29.0622,69.8514
1616797667,29.0622,69.8514
1616797697,29.0622,69.8514
1616797727,29.0462,69.9087
1616797757,29.0515,69.9659
1616797787,29.0515,69.9659
1616797817,29.0515,69.9659
1616797847,29.0515,69.9659
1616797877,29.0515,69.9659
1616797907,29.0515,69.9659
1616797937,29.0515,69.9659
1616797967,29.0515,69.9659
1616797997,29.0515,69.9659
1616798027,29.0515,69.9659
1616798057,29.0515,69.9659
1616798087,29.0515,69.9659
1616798117,29.0515,69.9659
1616798147,29.0515,69.9659
1616798177,29.0515,69.9659
1616798207,29.0515,69.9659
1616798237,29.0515,69.9659
1616798267,29.0515,69.9659
1616798297,29.0569,70.0002
1616798327,29.0408,70.0956
1616798357,29.0408,70.0956
1616798387,29.0408,70.0956
1616798417,29.0408,70.0956
1616798447,29.0408,70.0956
1616798477,29.0408,70.0956
1616798507,29.0408,70.0956
1616798537,29.0408,70.0956
1616798567,29.0408,70.0956
1616798597,29.0408,70.0956
1616798627,29.0408,70.0956
