Epoch,Text_id_setup_0502,Text_id_setup_0503,Text_id_setup_0505
1616775107,29.07,64.46,100550
1616775137,29.07,64.46,100550
1616775167,29.07,64.46,100550
1616775197,29.07,64.46,100550
1616775227,29.07,64.46,100550
1616775257,29.035,64.53,100551
1616775287,29,64.63,100550
1616775317,29,64.63,100550
1616775347,29,64.63,100550
1616775377,29,64.63,100550
1616775407,29,64.63,100550
1616775437,29,64.63,100550
1616775467,29,64.63,100550
1616775497,29,64.63,100550
1616775527,29,64.63,100550
1616775557,29,64.63,100550
1616775587,29,64.63,100550
1616775617,29,64.63,100550
1616775647,29,64.63,100550
1616775677,29,64.63,100550
1616775707,29,64.63,100550
1616775737,29,64.63,100550
1616775767,29,64.63,100550
1616775797,29,64.63,100550
1616775827,29,64.63,100550
1616775857,29,64.63,100550
1616775887,29,64.63,100550
1616775917,29,64.63,100550
1616775947,29,64.63,100550
1616775977,29,64.63,100550
1616776007,29,64.63,100550
1616776037,29,64.63,100550
1616776067,29,64.63,100550
1616776097,29,64.63,100550
1616776127,29,64.63,100550
1616776157,29,64.63,100540
1616776187,29,64.63,100540
1616776217,29,64.63,100540
1616776247,29,64.63,100540
1616776277,29,64.63,100540
1616776307,29,64.63,100540
1616776337,29,64.63,100540
1616776367,29,64.63,100540
1616776397,29,64.63,100540
1616776427,29,64.63,100540
1616776457,29,64.63,100540
1616776487,29,64.63,100540
1616776517,29,64.63,100540
1616776547,29,64.63,100540
1616776577,29,64.63,100530
1616776607,29,64.63,100530
1616776637,29,64.63,100530
1616776667,29.01,64,100520
1616776697,29.01,64.01,100521
1616776727,29.01,64.01,100521
1616776757,29.01,64.01,100521
1616776787,29.01,64.01,100521
1616776817,29.01,64.01,100521
1616776847,29.01,64.01,100521
1616776877,29.01,64.01,100521
1616776907,29.01,64.01,100521
1616776937,29.01,64.01,100521
1616776967,29.01,64.01,100521
1616776997,29.01,64.01,100521
1616777027,29.01,64.01,100521
1616777057,29.01,64.01,100521
1616777087,29.02,63.66,100510
1616777117,29.02,63.65,100513
1616777147,29.02,63.65,100513
1616777177,29.02,63.65,100513
1616777207,29.02,63.65,100513
1616777237,29.02,63.65,100513
1616777267,29.02,63.65,100513
1616777297,29.02,63.65,100513
1616777327,29.02,63.65,100513
1616777357,29.02,63.65,100513
1616777387,29.02,63.65,100513
1616777417,29.02,63.65,100513
1616777447,29.02,63.65,100513
1616777477,29.02,63.65,100513
1616777507,29.02,63.65,100513
1616777537,29.02,63.65,100513
1616777567,29.02,63.65,100513
1616777597,29.02,63.65,100513
1616777627,29.02,63.65,100513
1616777657,29.02,63.65,100513
1616777687,29.02,63.65,100513
1616777717,29.02,63.65,100513
1616777747,29.02,63.65,100513
1616777777,29.02,63.65,100513
1616777807,29.02,63.65,100513
1616777837,29.02,63.65,100513
1616777867,29.02,63.65,100513
1616777897,29.02,63.65,100513
1616777927,29.02,63.65,100513
1616777957,29.02,63.65,100513
1616777987,29.02,63.65,100513
1616778017,29.02,63.65,100513
1616778047,29.02,63.65,100513
1616778077,29.02,63.65,100513
1616778107,29.02,63.65,100503
1616778137,29.02,63.65,100503
1616778167,29.02,63.65,100503
1616778197,29.02,63.65,100503
1616778227,29.02,63.65,100503
1616778257,29.02,63.65,100503
1616778287,29.02,63.65,100503
1616778317,29.02,63.65,100503
1616778347,29.02,63.65,100503
1616778377,29.02,63.65,100503
1616778407,29.02,63.65,100493
1616778437,29.02,63.65,100493
1616778467,29.02,63.65,100493
1616778497,29.02,63.65,100493
1616778527,29.02,63.65,100493
1616778557,29.02,63.65,100493
1616778587,29.02,63.65,100493
1616778617,29.02,63.65,100493
1616778647,29.02,63.65,100493
1616778677,29.02,63.65,100493
1616778707,29.02,63.65,100493
1616778737,29.02,63.65,100493
1616778767,28.97,63.15,100496
1616778797,28.98,63.11,100495
1616778827,28.98,63.11,100495
1616778857,28.98,63.11,100495
1616778887,28.97,63.16,100498
1616778917,28.97,63.17,100497
1616778947,28.97,63.17,100497
1616778977,28.97,63.17,100497
1616779007,28.97,63.17,100497
1616779037,28.97,63.17,100497
1616779067,28.97,63.17,100497
1616779097,28.97,63.17,100497
1616779127,28.97,63.17,100497
1616779157,28.965,63.17,100496
1616779187,28.96,63.21,100496
1616779217,28.96,63.21,100496
1616779247,28.96,63.21,100496
1616779277,28.96,63.21,100496
1616779307,28.96,63.21,100496
1616779337,28.96,63.21,100496
1616779367,28.96,63.21,100496
1616779397,28.96,63.21,100496
1616779427,28.96,63.21,100496
1616779457,28.96,63.21,100496
1616779487,28.96,63.21,100496
1616779517,28.96,63.21,100496
1616779547,28.96,63.21,100496
1616779577,28.96,63.21,100496
1616779607,28.96,63.21,100496
1616779637,28.96,63.21,100496
1616779667,28.96,63.21,100496
1616779697,28.96,63.21,100496
1616779727,28.96,63.21,100496
1616779757,28.96,63.21,100496
1616779787,28.96,63.21,100496
1616779817,28.96,63.21,100496
1616779847,28.96,63.21,100486
1616779877,28.96,63.21,100486
1616779907,28.96,63.21,100486
1616779937,28.96,63.21,100486
1616779967,28.96,63.21,100486
1616779997,28.96,63.21,100486
1616780027,28.96,63.21,100486
1616780057,28.96,63.21,100486
1616780087,28.96,63.21,100486
1616780117,28.96,63.21,100486
1616780147,28.96,63.21,100486
1616780177,28.85,63.01,100487
1616780207,28.83,63.02,100483
1616780237,28.83,63.02,100483
1616780267,28.83,63.02,100483
1616780297,28.83,63.02,100483
1616780327,28.83,63.02,100483
1616780357,28.83,63.02,100483
1616780387,28.83,63.02,100483
1616780417,28.83,63.02,100483
1616780447,28.83,63.02,100483
1616780477,28.83,63.02,100483
1616780507,28.83,63.02,100483
1616780537,28.83,63.02,100483
1616780567,28.83,63.02,100483
1616780597,28.83,63.02,100483
1616780627,28.83,63.02,100483
1616780657,28.83,63.02,100483
1616780687,28.83,63.02,100483
1616780717,28.83,63.02,100483
1616780747,28.83,63.02,100483
1616780777,28.83,63.02,100483
1616780807,28.83,63.02,100483
1616780837,28.83,63.02,100483
1616780867,28.83,63.02,100483
1616780897,28.83,63.02,100483
1616780927,28.83,63.02,100483
1616780957,28.83,63.02,100483
1616780987,28.83,63.02,100483
1616781017,28.83,63.02,100483
1616781047,28.83,62.845,100483
1616781077,28.84,62.65,100481
1616781107,28.84,62.65,100481
1616781137,28.84,62.65,100481
1616781167,28.84,62.65,100481
1616781197,28.84,62.65,100481
1616781227,28.84,62.65,100481
1616781257,28.845,62.645,100478
1616781287,28.86,62.65,100475
1616781317,28.86,62.65,100475
1616781347,28.86,62.65,100475
1616781377,28.86,62.65,100475
1616781407,28.86,62.65,100475
1616781437,28.86,62.65,100475
1616781467,28.86,62.65,100475
1616781497,28.86,62.65,100475
1616781527,28.86,62.65,100475
1616781557,28.86,62.65,100475
1616781587,28.86,62.65,100475
1616781617,28.86,62.65,100475
1616781647,28.86,62.65,100475
1616781677,28.86,62.65,100475
1616781707,28.86,62.65,100475
1616781737,28.86,62.65,100475
1616781767,28.86,62.65,100465
1616781797,28.86,62.65,100465
1616781827,28.86,62.65,100465
1616781857,28.86,62.65,100465
1616781887,28.86,62.65,100465
1616781917,28.86,62.65,100465
1616781947,28.86,62.65,100465
1616781977,28.86,62.65,100465
1616782007,28.86,62.65,100465
1616782037,28.86,62.65,100465
1616782067,28.86,62.65,100465
1616782097,28.86,62.65,100465
1616782127,28.86,62.65,100465
1616782157,28.86,62.65,100465
1616782187,28.86,62.65,100465
1616782217,28.86,62.65,100465
1616782247,28.86,62.65,100465
1616782277,28.86,62.65,100465
1616782307,28.86,62.65,100465
1616782337,28.86,62.65,100465
1616782367,28.86,62.65,100465
1616782397,28.86,62.65,100465
1616782427,28.86,62.65,100465
1616782457,28.86,62.65,100465
1616782487,28.86,62.65,100465
1616782517,28.86,62.65,100465
1616782547,28.86,62.65,100465
1616782577,28.86,62.65,100465
1616782607,28.86,62.65,100465
1616782637,28.86,62.65,100465
1616782667,28.86,62.65,100465
1616782697,28.86,62.65,100455
1616782727,28.86,62.65,100455
1616782757,28.86,62.65,100455
1616782787,28.86,62.65,100455
1616782817,28.86,62.65,100455
1616782847,28.86,62.65,100455
1616782877,28.86,62.65,100455
1616782907,28.86,62.65,100455
1616782937,28.86,62.65,100455
1616782967,28.86,62.65,100455
1616782997,28.86,62.65,100455
1616783027,28.86,62.65,100455
1616783057,28.86,62.65,100455
1616783087,28.86,62.65,100455
1616783117,28.86,62.65,100455
1616783147,28.86,62.65,100455
1616783177,28.86,62.65,100455
1616783207,28.86,62.65,100455
1616783237,28.86,62.65,100455
1616783267,28.86,62.65,100455
1616783297,28.86,62.65,100455
1616783327,28.86,62.65,100455
1616783357,28.86,62.65,100455
1616783387,28.86,62.65,100455
1616783417,28.86,62.65,100455
1616783447,28.86,62.65,100455
1616783477,28.86,62.65,100455
1616783507,28.86,62.65,100455
1616783537,28.86,62.65,100455
1616783567,28.86,62.65,100455
1616783597,28.86,62.65,100444
1616783627,28.86,62.65,100444
1616783657,28.86,62.65,100444
1616783687,28.86,62.65,100444
1616783717,28.86,62.65,100444
1616783747,28.86,62.65,100444
1616783777,28.86,62.65,100444
1616783807,28.86,62.65,100444
1616783837,28.86,62.65,100444
1616783867,28.86,62.65,100444
1616783897,28.86,62.65,100444
1616783927,28.86,62.65,100444
1616783957,28.86,62.65,100444
1616783987,28.86,62.65,100444
1616784017,28.86,62.65,100444
1616784047,28.86,62.65,100444
1616784077,28.86,62.65,100444
1616784107,28.86,62.65,100444
1616784137,28.86,62.65,100444
1616784167,28.86,62.65,100444
1616784197,28.86,62.65,100444
1616784227,28.86,62.65,100444
1616784257,28.86,62.65,100444
1616784287,28.86,62.65,100444
1616784317,28.86,62.65,100444
1616784347,28.86,62.65,100444
1616784377,28.71,62.96,100436
1616784407,28.72,62.93,100435
1616784437,28.72,62.93,100435
1616784467,28.72,62.93,100435
1616784497,28.72,62.93,100435
1616784527,28.72,62.93,100435
1616784557,28.72,62.93,100435
1616784587,28.72,62.93,100435
1616784617,28.73,62.97,100439
1616784647,28.73,62.98,100439
1616784677,28.73,62.98,100439
1616784707,28.73,62.98,100439
1616784737,28.73,62.98,100439
1616784767,28.73,62.98,100439
1616784797,28.73,62.98,100439
1616784827,28.73,62.995,100434
1616784857,28.73,63.01,100433
1616784887,28.73,63.01,100433
1616784917,28.73,63.01,100433
1616784947,28.73,63.01,100433
1616784977,28.73,63.01,100433
1616785007,28.73,63.01,100433
1616785037,28.73,63.01,100433
1616785067,28.73,63.01,100433
1616785097,28.73,63.01,100433
1616785127,28.73,63.01,100433
1616785157,28.73,63.01,100433
1616785187,28.73,63.01,100433
1616785217,28.73,63.01,100433
1616785247,28.73,63.01,100433
1616785277,28.73,63.01,100433
1616785307,28.73,63.01,100433
1616785337,28.73,63.01,100433
1616785367,28.73,63.01,100433
1616785397,28.73,63.01,100433
1616785427,28.73,63.01,100433
1616785457,28.73,63.01,100433
1616785487,28.73,63.01,100433
1616785517,28.73,63.01,100433
1616785547,28.73,63.01,100433
1616785577,28.73,63.01,100433
1616785607,28.73,63.01,100433
1616785637,28.73,63.01,100433
1616785667,28.73,63.01,100433
1616785697,28.73,63.01,100433
1616785727,28.73,63.01,100433
1616785757,28.73,63.01,100433
1616785787,28.675,63.275,100432
1616785817,28.62,63.55,100433
1616785847,28.62,63.55,100433
1616785877,28.62,63.55,100433
1616785907,28.62,63.55,100433
1616785937,28.62,63.55,100433
1616785967,28.62,63.55,100433
1616785997,28.62,63.55,100433
1616786027,28.62,63.55,100433
1616786057,28.62,63.55,100433
1616786087,28.62,63.55,100433
1616786117,28.62,63.55,100433
1616786147,28.62,63.55,100433
1616786177,28.62,63.55,100433
1616786207,28.62,63.55,100433
1616786237,28.62,63.55,100433
1616786267,28.62,63.55,100433
1616786297,28.62,63.55,100433
1616786327,28.62,63.55,100433
1616786357,28.62,63.55,100433
1616786387,28.62,63.55,100433
1616786417,28.62,63.55,100433
1616786447,28.62,63.55,100433
1616786477,28.62,63.55,100433
1616786507,28.62,63.55,100433
1616786537,28.62,63.55,100433
1616786567,28.62,63.55,100433
1616786597,28.62,63.55,100433
1616786627,28.62,63.55,100433
1616786657,28.62,63.55,100433
1616786687,28.62,63.55,100433
1616786717,28.62,63.55,100433
1616786747,28.62,63.55,100433
1616786777,28.62,63.55,100433
1616786807,28.62,63.55,100433
1616786837,28.62,63.55,100433
1616786867,28.62,63.55,100433
1616786897,28.62,63.55,100433
1616786927,28.62,63.55,100433
1616786957,28.62,63.55,100433
1616786987,28.62,63.55,100433
1616787017,28.62,63.55,100433
1616787047,28.62,63.55,100433
1616787077,28.62,63.55,100433
1616787107,28.62,63.55,100433
1616787137,28.62,63.55,100433
1616787167,28.62,63.55,100433
1616787197,28.62,63.55,100433
1616787227,28.62,63.55,100433
1616787257,28.62,63.55,100433
1616787287,28.62,63.55,100433
1616787317,28.62,63.55,100433
1616787347,28.62,63.55,100433
1616787377,28.62,63.55,100433
1616787407,28.62,63.55,100423
1616787437,28.62,63.55,100423
1616787467,28.62,63.55,100423
1616787497,28.62,63.55,100423
1616787527,28.59,63.605,100423
1616787557,28.56,63.68,100418
1616787587,28.56,63.68,100418
1616787617,28.56,63.68,100418
1616787647,28.56,63.68,100418
1616787677,28.56,63.68,100418
1616787707,28.56,63.68,100418
1616787737,28.56,63.68,100418
1616787767,28.56,63.68,100418
1616787797,28.56,63.68,100418
1616787827,28.56,63.68,100418
1616787857,28.56,63.68,100418
1616787887,28.56,63.68,100418
1616787917,28.56,63.68,100418
1616787947,28.56,63.68,100418
1616787977,28.56,63.68,100418
1616788007,28.56,63.68,100418
1616788037,28.56,63.68,100418
1616788067,28.56,63.68,100418
1616788097,28.56,63.68,100418
1616788127,28.56,63.68,100418
1616788157,28.56,63.68,100418
1616788187,28.56,63.68,100418
1616788217,28.56,63.68,100418
1616788247,28.56,63.68,100418
1616788277,28.56,63.68,100418
1616788307,28.56,63.68,100418
1616788337,28.56,63.68,100418
1616788367,28.56,63.68,100418
1616788397,28.56,63.68,100418
1616788427,28.56,63.68,100418
1616788457,28.56,63.68,100418
1616788487,28.56,63.68,100418
1616788517,28.56,63.68,100418
1616788547,28.56,63.68,100418
1616788577,28.56,63.68,100418
1616788607,28.56,63.68,100418
1616788637,28.56,63.68,100418
1616788667,28.56,63.68,100418
1616788697,28.56,63.68,100418
1616788727,28.56,63.68,100418
1616788757,28.56,63.68,100418
1616788787,28.56,63.68,100418
1616788817,28.56,63.68,100418
1616788847,28.56,63.68,100418
1616788877,28.56,63.68,100418
1616788907,28.56,63.68,100418
1616788937,28.56,63.68,100418
1616788967,28.56,63.68,100418
1616788997,28.56,63.68,100418
1616789027,28.56,63.68,100418
1616789057,28.56,63.68,100418
1616789087,28.56,63.68,100418
1616789117,28.56,63.68,100418
1616789147,28.56,63.68,100418
1616789177,28.56,63.68,100418
1616789207,28.56,63.68,100418
1616789237,28.56,63.68,100418
1616789267,28.56,63.68,100418
1616789297,28.56,63.68,100418
1616789327,28.56,63.68,100418
1616789357,28.56,63.68,100418
1616789387,28.56,63.68,100418
1616789417,28.56,63.68,100418
1616789447,28.56,63.68,100418
1616789477,28.56,63.68,100418
1616789507,28.56,63.68,100418
1616789537,28.56,63.68,100418
1616789567,28.56,63.68,100418
1616789597,28.56,63.68,100418
1616789627,28.56,63.68,100418
1616789657,28.56,63.68,100418
1616789687,28.56,63.68,100418
1616789717,28.56,63.68,100418
1616789747,28.56,63.68,100418
1616789777,28.56,63.68,100418
1616789807,28.56,63.68,100418
1616789837,28.56,63.68,100418
1616789867,28.56,63.68,100418
1616789897,28.56,63.68,100418
1616789927,28.56,63.68,100418
1616789957,28.56,63.68,100418
1616789987,28.56,63.68,100418
1616790017,28.56,63.68,100418
1616790047,28.56,63.68,100418
1616790077,28.56,63.68,100418
1616790107,28.56,63.68,100418
1616790137,28.56,63.68,100418
1616790167,28.56,63.68,100418
1616790197,28.56,63.68,100418
1616790227,28.56,63.68,100418
1616790257,28.56,63.68,100418
1616790287,28.56,63.68,100418
1616790317,28.56,63.68,100418
1616790347,28.56,63.68,100418
1616790377,28.56,63.68,100418
1616790407,28.56,63.68,100418
1616790437,28.56,63.68,100418
1616790467,28.56,63.68,100418
1616790497,28.56,63.68,100418
1616790527,28.56,63.68,100408
1616790557,28.56,63.68,100408
1616790587,28.56,63.68,100408
1616790617,28.56,63.68,100408
1616790647,28.56,63.68,100408
1616790677,28.56,63.68,100408
1616790707,28.56,63.68,100408
1616790737,28.56,63.68,100408
1616790767,28.56,63.68,100408
1616790797,28.56,65.69,100408
1616790827,28.56,65.69,100408
1616790857,28.56,65.69,100408
1616790887,28.56,65.69,100408
1616790917,28.56,65.69,100408
1616790947,28.56,65.69,100408
1616790977,28.56,65.69,100408
1616791007,28.56,65.69,100408
1616791037,28.53,65.77,100406
1616791067,28.53,65.79,100405
1616791097,28.53,65.79,100405
1616791127,28.53,65.79,100405
1616791157,28.53,65.79,100405
1616791187,28.53,65.8,100402
1616791217,28.53,65.81,100403
1616791247,28.53,65.81,100403
1616791277,28.53,65.81,100403
1616791307,28.53,65.81,100403
1616791337,28.53,65.81,100403
1616791367,28.53,65.81,100403
1616791397,28.53,65.81,100403
1616791427,28.53,65.81,100403
1616791457,28.53,65.81,100403
1616791487,28.53,65.81,100403
1616791517,28.53,65.81,100403
1616791547,28.53,65.81,100403
1616791577,28.53,65.81,100403
1616791607,28.53,65.81,100403
1616791637,28.53,65.81,100403
1616791667,28.53,65.81,100403
1616791697,28.53,65.81,100403
1616791727,28.53,65.81,100403
1616791757,28.53,65.81,100403
1616791787,28.53,65.81,100403
1616791817,28.53,65.81,100403
1616791847,28.53,65.81,100403
1616791877,28.53,65.81,100403
1616791907,28.53,65.81,100403
1616791937,28.53,65.81,100403
1616791967,28.53,65.81,100403
1616791997,28.53,65.81,100403
1616792027,28.53,65.81,100403
1616792057,28.53,65.81,100403
1616792087,28.53,65.81,100403
1616792117,28.53,65.81,100403
1616792147,28.53,65.81,100403
1616792177,28.53,65.81,100403
1616792207,28.53,65.81,100403
1616792237,28.53,65.81,100403
1616792267,28.53,65.81,100414
1616792297,28.53,65.81,100414
1616792327,28.53,65.81,100414
1616792357,28.53,65.81,100414
1616792387,28.53,65.81,100414
1616792417,28.53,65.81,100414
1616792447,28.53,65.81,100414
1616792477,28.53,65.81,100414
1616792507,28.53,65.81,100414
1616792537,28.48,65.98,100415
1616792567,28.49,65.96,100413
1616792597,28.49,65.96,100413
1616792627,28.49,65.96,100413
1616792657,28.49,65.96,100413
1616792687,28.49,65.96,100413
1616792717,28.49,65.96,100413
1616792747,28.49,65.96,100413
1616792777,28.49,65.96,100413
1616792807,28.49,65.96,100413
1616792837,28.49,65.96,100413
1616792867,28.49,65.96,100413
1616792897,28.49,65.96,100413
1616792927,28.49,65.96,100413
1616792957,28.49,65.96,100413
1616792987,28.49,65.96,100413
1616793017,28.49,65.96,100413
1616793047,28.49,65.96,100413
1616793077,28.49,65.96,100413
1616793107,28.49,65.96,100413
1616793137,28.49,65.96,100413
1616793167,28.49,65.96,100413
1616793197,28.49,65.96,100413
1616793227,28.49,65.96,100413
1616793257,28.49,65.96,100413
1616793287,28.49,65.96,100413
1616793317,28.49,65.96,100413
1616793347,28.49,65.96,100413
1616793377,28.49,65.96,100413
1616793407,28.49,65.96,100413
1616793437,28.49,65.96,100413
1616793467,28.49,65.96,100413
1616793497,28.49,65.96,100413
1616793527,28.49,65.96,100413
1616793557,28.49,65.96,100413
1616793587,28.49,65.96,100413
1616793617,28.49,65.96,100413
1616793647,28.49,65.96,100413
1616793677,28.49,65.96,100413
1616793707,28.49,65.96,100424
1616793737,28.49,65.96,100424
1616793767,28.49,65.96,100424
1616793797,28.49,65.96,100424
1616793827,28.49,65.96,100424
1616793857,28.49,65.96,100424
1616793887,28.49,65.96,100424
1616793917,28.49,65.96,100424
1616793947,28.49,65.96,100424
1616793977,28.49,65.96,100424
1616794007,28.49,65.96,100424
1616794037,28.49,65.96,100424
1616794067,28.49,65.96,100424
1616794097,28.49,65.96,100424
1616794127,28.49,65.96,100424
1616794157,28.49,65.96,100424
1616794187,28.49,65.96,100424
1616794217,28.49,65.96,100424
1616794247,28.49,65.96,100424
1616794277,28.36,65.97,100427
1616794307,28.36,66,100428
1616794337,28.36,66,100428
1616794367,28.355,66.01,100428
1616794397,28.35,66.03,100431
1616794427,28.35,66.05,100433
1616794457,28.35,66.05,100435
1616794487,28.35,66.05,100435
1616794517,28.35,66.05,100435
1616794547,28.35,66.05,100435
1616794577,28.35,66.05,100435
1616794607,28.35,66.05,100435
1616794637,28.35,66.05,100435
1616794667,28.35,66.05,100435
1616794697,28.35,66.05,100435
1616794727,28.35,66.05,100435
1616794757,28.35,66.05,100435
1616794787,28.35,66.05,100435
1616794817,28.35,66.05,100435
1616794847,28.35,66.05,100435
1616794877,28.35,66.05,100435
1616794907,28.35,66.05,100435
1616794937,28.35,66.05,100435
1616794967,28.35,66.05,100435
1616794997,28.35,66.05,100435
1616795027,28.35,66.05,100435
1616795057,28.35,66.05,100435
1616795087,28.35,66.05,100435
1616795117,28.35,66.05,100435
1616795147,28.35,66.05,100435
1616795177,28.35,66.05,100435
1616795207,28.35,66.05,100435
1616795237,28.35,66.05,100435
1616795267,28.35,66.05,100435
1616795297,28.35,66.05,100435
1616795327,28.35,66.05,100435
1616795357,28.35,66.05,100435
1616795387,28.35,66.05,100435
1616795417,28.325,66.39,100437
1616795447,28.3,66.74,100440
1616795477,28.3,66.74,100440
1616795507,28.3,66.74,100440
1616795537,28.3,66.74,100440
1616795567,28.3,66.74,100440
1616795597,28.3,66.74,100440
1616795627,28.3,66.74,100440
1616795657,28.3,66.74,100440
1616795687,28.3,66.74,100440
1616795717,28.3,66.74,100440
1616795747,28.3,66.74,100440
1616795777,28.3,66.74,100440
1616795807,28.3,66.74,100440
1616795837,28.3,66.74,100440
1616795867,28.3,66.74,100440
1616795897,28.3,66.74,100440
1616795927,28.3,66.74,100440
1616795957,28.3,66.74,100440
1616795987,28.3,66.74,100440
1616796017,28.3,66.74,100440
1616796047,28.3,66.74,100440
1616796077,28.3,66.74,100440
1616796107,28.3,66.74,100440
1616796137,28.3,66.74,100440
1616796167,28.3,66.74,100440
1616796197,28.3,66.74,100440
1616796227,28.3,66.74,100440
1616796257,28.3,66.74,100440
1616796287,28.3,66.74,100440
1616796317,28.3,66.74,100440
1616796347,28.3,66.74,100440
1616796377,28.3,66.74,100440
1616796407,28.3,66.74,100440
1616796437,28.3,66.74,100440
1616796467,28.3,66.74,100440
1616796497,28.24,67.37,100440
1616796527,28.24,67.36,100441
1616796557,28.24,67.36,100441
1616796587,28.24,67.36,100441
1616796617,28.24,67.36,100441
1616796647,28.24,67.36,100441
1616796677,28.24,67.42,100440
1616796707,28.25,67.42,100442
1616796737,28.25,67.42,100442
1616796767,28.25,67.42,100442
1616796797,28.25,67.42,100442
1616796827,28.25,67.42,100442
1616796857,28.25,67.42,100442
1616796887,28.25,67.42,100442
